Datetime,Ticker,Adj Close,Close,High,Low,Open,Volume
2026-03-20 09:30:00,ACU,,43.5,43.599998474121094,43.5,43.599998474121094,0.0
2026-03-20 09:30:00,AEON,,1.1399999856948853,1.1399999856948853,1.1200000047683716,1.1200000047683716,741.0
2026-03-20 09:30:00,AIM,,0.9146999716758728,0.9309999942779541,0.9132999777793884,0.9309999942779541,347885.0
2026-03-20 09:30:00,AIRI,,3.259999990463257,3.2899999618530273,3.259999990463257,3.2899999618530273,1042.0
2026-03-20 09:30:00,AMBO,,2.0799999237060547,2.0799999237060547,2.0799999237060547,2.0799999237060547,670.0
2026-03-20 09:30:00,AMS,,2.059999942779541,2.059999942779541,2.0,2.0,534.0
2026-03-20 09:30:00,APT,,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,0.0
2026-03-20 09:30:00,AREN,,2.5399999618530273,2.5399999618530273,2.5399999618530273,2.5399999618530273,7460.0
2026-03-20 09:30:00,ARMP,,8.039999961853027,8.039999961853027,8.039999961853027,8.039999961853027,0.0
2026-03-20 09:30:00,ASM,,5.599999904632568,5.677999973297119,5.539999961853027,5.570000171661377,409421.0
2026-03-20 09:30:00,ATEK-U,,8.0,8.0,8.0,8.0,0.0
2026-03-20 09:30:00,ATNM,,1.0700000524520874,1.0700000524520874,1.0700000524520874,1.0700000524520874,3691.0
2026-03-20 09:30:00,AUST,,1.3899999856948853,1.3899999856948853,1.3899999856948853,1.3899999856948853,708.0
2026-03-20 09:30:00,AWX,,2.609999895095825,2.609999895095825,2.609999895095825,2.609999895095825,0.0
2026-03-20 09:30:00,AZTR,,0.3449000120162964,0.3499999940395355,0.32280001044273376,0.33090001344680786,217267285.0
2026-03-20 09:30:00,BATL,,11.899900436401367,12.460000038146973,11.880000114440918,12.359999656677246,371999.0
2026-03-20 09:30:00,BCV,,21.920000076293945,21.920000076293945,21.920000076293945,21.920000076293945,0.0
2026-03-20 09:30:00,BEEP,,2.5199999809265137,2.5199999809265137,2.490000009536743,2.490000009536743,8126.0
2026-03-20 09:30:00,BHB,,31.540000915527344,31.540000915527344,31.540000915527344,31.540000915527344,10852.0
2026-03-20 09:30:00,BKTI,,78.0,78.0,78.0,78.0,0.0
2026-03-20 09:30:00,BRBS,,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,0.0
2026-03-20 09:30:00,BRN,,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,4432.0
2026-03-20 09:30:00,BTG,,4.175000190734863,4.259399890899658,4.170000076293945,4.25,724006.0
2026-03-20 09:30:00,BURU,,0.19140100479125977,0.1932000070810318,0.19089999794960022,0.19210000336170197,13409737.0
2026-03-20 09:30:00,CATX,,4.565000057220459,4.599999904632568,4.565000057220459,4.599999904632568,42293.0
2026-03-20 09:30:00,CBOE,,286.5050048828125,286.5050048828125,284.19500732421875,285.6300048828125,90674.0
2026-03-20 09:30:00,CCEL,,3.1700000762939453,3.25,3.1700000762939453,3.25,0.0
2026-03-20 09:30:00,CEF,,46.41999816894531,46.58000183105469,46.41999816894531,46.560001373291016,31110.0
2026-03-20 09:30:00,CET,,50.130001068115234,50.130001068115234,49.709999084472656,49.709999084472656,3400.0
2026-03-20 09:30:00,CEV,,10.430000305175781,10.430000305175781,10.430000305175781,10.430000305175781,0.0
2026-03-20 09:30:00,CIK,,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,0.0
2026-03-20 09:30:00,CIX,,22.8799991607666,22.8799991607666,22.8799991607666,22.8799991607666,807.0
2026-03-20 09:30:00,CLDI,,0.295199990272522,0.2953000068664551,0.295199990272522,0.2953000068664551,8082.0
2026-03-20 09:30:00,CLM,,7.309999942779541,7.320000171661377,7.300000190734863,7.320000171661377,21522.0
2026-03-20 09:30:00,CMCL,,22.110000610351562,22.239999771118164,22.100000381469727,22.239999771118164,31975.0
2026-03-20 09:30:00,CMT,,20.3700008392334,20.3700008392334,20.3700008392334,20.3700008392334,4269.0
2026-03-20 09:30:00,COHN,,15.734999656677246,15.760000228881836,15.734999656677246,15.760000228881836,3859.0
2026-03-20 09:30:00,CQP,,66.7300033569336,66.77999877929688,66.7300033569336,66.77999877929688,4961.0
