Datetime,Ticker,Adj Close,Close,High,Low,Open,Volume
2025-04-02 09:30:00,AAG.V,,0.48750001192092896,0.4950000047683716,0.48750001192092896,0.4950000047683716,0.0
2025-04-02 09:30:00,ADK.V,,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.0
2025-04-02 09:30:00,AFM.V,,0.5,0.5,0.5,0.5,0.0
2025-04-02 09:30:00,AHM-H.V,,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.0
2025-04-02 09:30:00,ALDD-P.V,,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.0
2025-04-02 09:30:00,AMK.V,,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.0
2025-04-02 09:30:00,AMRQ.V,,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,0.0
2025-04-02 09:30:00,APC-H.V,,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.0
2025-04-02 09:30:00,APGO.V,,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0
2025-04-02 09:30:00,AQR-P.V,,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.0
2025-04-02 09:30:00,ARCH.V,,1.75,1.75,1.75,1.75,0.0
2025-04-02 09:30:00,ARTG.V,,16.940000534057617,17.0,16.940000534057617,17.0,0.0
2025-04-02 09:30:00,ASI-H.V,,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.029999999329447746,0.0
2025-04-02 09:30:00,ASTN-P.V,,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.0
2025-04-02 09:30:00,AUL-H.V,,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0
2025-04-02 09:30:00,AUQ.V,,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.0
2025-04-02 09:30:00,AURX-H.V,,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0
2025-04-02 09:30:00,AUUA.V,,1.0,1.0,1.0,1.0,0.0
2025-04-02 09:30:00,AVN.V,,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.0
2025-04-02 09:30:00,BEX.V,,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2025-04-02 09:30:00,BFM.V,,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.3199999928474426,0.0
2025-04-02 09:30:00,BMET.V,,0.04500000178813934,0.05000000074505806,0.04500000178813934,0.05000000074505806,0.0
2025-04-02 09:30:00,BMM.V,,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0.0
2025-04-02 09:30:00,BRN-PR-A.V,,25.1299991607666,25.1299991607666,25.1299991607666,25.1299991607666,100.0
2025-04-02 09:30:00,BRW.V,,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.0
2025-04-02 09:30:00,BYN.V,,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.24500000476837158,0.0
2025-04-02 09:30:00,CAD.V,,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,0.0
2025-04-02 09:30:00,CANB.V,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0
2025-04-02 09:30:00,CBAR-P.V,,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.0
2025-04-02 09:30:00,CBG.V,,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.0
2025-04-02 09:30:00,CBR.V,,0.33000001311302185,0.33000001311302185,0.33000001311302185,0.33000001311302185,0.0
2025-04-02 09:30:00,CD.V,,0.19499999284744263,0.19499999284744263,0.19499999284744263,0.19499999284744263,0.0
2025-04-02 09:30:00,CDC-H.V,,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0
2025-04-02 09:30:00,CH.V,,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.0
2025-04-02 09:30:00,CHN-H.V,,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0
2025-04-02 09:30:00,CONE.V,,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.0
2025-04-02 09:30:00,CPAU.V,,0.10499999672174454,0.10999999940395355,0.10499999672174454,0.10999999940395355,0.0
2025-04-02 09:30:00,CPL.V,,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0
2025-04-02 09:30:00,CRE.V,,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.0
2025-04-02 09:30:00,CRI.V,,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0
2025-04-02 09:30:00,CT-P.V,,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.15000000596046448,0.0
2025-04-02 09:30:00,CVX.V,,0.19499999284744263,0.20499999821186066,0.1850000023841858,0.20499999821186066,84774.0
2025-04-02 09:30:00,CYX-H.V,,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.0
2025-04-02 09:30:00,DAU.V,,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.06499999761581421,0.0
2025-04-02 09:30:00,DCOP.V,,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0
2025-04-02 09:30:00,DEF.V,,0.23499999940395355,0.23499999940395355,0.23499999940395355,0.23499999940395355,0.0
2025-04-02 09:30:00,DGL-P.V,,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.0
2025-04-02 09:30:00,DHB.V,,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.0
2025-04-02 09:30:00,DLP.V,,0.4300000071525574,0.4300000071525574,0.41999998688697815,0.41999998688697815,0.0
2025-04-02 09:30:00,DLTA.V,,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.18000000715255737,0.0
2025-04-02 09:30:00,DMGI.V,,0.22499999403953552,0.22499999403953552,0.22499999403953552,0.22499999403953552,0.0
2025-04-02 09:30:00,DVC-H.V,,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.0
2025-04-02 09:30:00,DVG.V,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.0
2025-04-02 09:30:00,EAU.V,,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.0
2025-04-02 09:30:00,ECCS-P.V,,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.0
2025-04-02 09:30:00,ECR.V,,0.11500000208616257,0.11500000208616257,0.11500000208616257,0.11500000208616257,0.0
2025-04-02 09:30:00,ECU.V,,0.36500000953674316,0.36500000953674316,0.36500000953674316,0.36500000953674316,0.0
2025-04-02 09:30:00,EFV.V,,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.0
2025-04-02 09:30:00,EGT.V,,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.0
